Anno	Mes	NombreMes	NombreMateria	NombreCircuito	NombreDespacho	NombreTipoDespacho	CirculanteInicial	CirculanteInicialLeg	Entrados	TestimoniosPiezas	Legajos	Reentrados	TerminadosXImcompetencia	AbandonadosOInactivos	Terminasdos	CirculanteFinal	CirculanteFinalLegajos
2015	4	Abril	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO (PUERTO JIMENEZ)	JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	114	0	12	0	0	0	0	0	12	114	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	651	0	58	55	0	0	0	0	72	692	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	937	0	122	15	0	0	0	0	109	965	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ-SIQUIRRES)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	1334	0	99	43	0	3	0	0	168	1311	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	962	0	103	90	0	0	0	0	168	987	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMESTICA	1057	0	114	95	0	0	0	0	206	1060	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	855	0	94	28	0	0	0	0	127	850	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE ATENAS	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	251	0	27	0	0	0	0	0	53	225	0
2015	4	Abril	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	458	0	62	0	0	0	0	0	56	464	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	464	0	57	0	0	0	0	0	57	464	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE ATENAS	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	225	0	20	0	0	0	0	0	5	240	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	850	0	92	27	0	0	0	0	84	885	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMESTICA	1060	0	91	75	0	0	0	0	188	1038	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	987	0	89	68	0	1	0	0	107	1038	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ-SIQUIRRES)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	1311	0	111	32	0	2	0	0	216	1240	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	965	0	108	6	0	0	0	0	94	985	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	692	0	52	33	0	0	0	0	111	666	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO (PUERTO JIMENEZ)	JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	114	0	12	0	0	0	0	0	4	122	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	583	0	53	1	0	0	0	0	24	613	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TRES RÍOS)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	700	0	66	8	0	16	0	0	28	762	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	5017	0	340	124	0	9	0	0	603	4886	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	547	0	69	10	0	1	0	0	97	530	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMON)	JUZGADO DE FAMILIA Y VIOLENNCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMÓN) (Materia	JUZGADO DE VIOLENCIA DOMESTICA	747	0	80	0	0	0	0	0	86	741	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	2972	0	273	62	0	0	0	0	287	3020	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA DE CARTAGO	JUZGADO DE VIOLENCIA DOMESTICA	1748	0	166	23	0	0	0	0	161	1776	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	TRIBUNAL DE FAMILIA (Materia Violencia Doméstica)	TRIBUNAL DE FAMILIA (Violencia Doméstica)	39	0	57	0	0	0	0	0	39	57	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA DE HEREDIA	JUZGADO DE VIOLENCIA DOMESTICA	1407	0	160	38	0	0	0	0	231	1374	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	1155	0	103	82	0	4	0	0	203	1141	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA TURNO	75	0	361	93	0	0	0	0	436	93	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	755	0	60	18	0	0	0	0	73	760	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	1018	0	64	22	0	3	0	0	67	1039	0
2015	5	Mayo	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	942	0	89	5	0	0	0	0	76	960	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	960	0	80	7	0	0	0	0	40	1007	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	1039	0	94	16	0	2	0	0	37	1114	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	760	0	71	9	0	1	0	0	84	757	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA TURNO	93	0	313	69	0	0	0	0	378	97	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	1141	0	117	109	0	2	0	0	239	1130	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA DE HEREDIA	JUZGADO DE VIOLENCIA DOMESTICA	1374	0	156	23	0	0	0	0	208	1345	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	TRIBUNAL DE FAMILIA (Materia Violencia Doméstica)	TRIBUNAL DE FAMILIA (Violencia Doméstica)	57	0	49	0	0	0	0	0	60	46	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA DE CARTAGO	JUZGADO DE VIOLENCIA DOMESTICA	1776	0	169	21	0	0	0	0	190	1776	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	3020	0	308	50	0	0	0	0	485	2893	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMON)	JUZGADO DE FAMILIA Y VIOLENNCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMÓN) (Materia	JUZGADO DE VIOLENCIA DOMESTICA	741	0	98	0	0	1	0	0	82	758	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	530	0	67	22	0	0	0	0	76	543	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	4886	0	393	243	0	3	0	0	732	4792	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TRES RÍOS)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	762	0	89	12	0	5	0	0	124	743	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	613	0	61	1	0	0	0	0	2	673	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO (PUERTO JIMENEZ)	JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	122	0	8	0	0	0	0	0	2	128	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	666	0	71	60	0	0	0	0	144	653	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	985	0	88	6	0	0	0	0	137	942	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ-SIQUIRRES)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	1240	0	133	37	0	1	0	0	94	1317	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	1038	0	94	93	0	0	0	0	239	986	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMESTICA	1038	0	121	64	0	0	0	0	153	1070	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	885	0	89	25	0	0	0	0	95	904	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE ATENAS	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	240	0	18	0	0	0	0	0	52	206	0
2015	6	Junio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	464	0	71	0	0	0	0	0	79	456	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	456	0	86	0	0	0	0	0	70	472	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE ATENAS	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	206	0	32	0	0	0	0	0	11	227	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	904	0	80	13	0	0	0	0	114	883	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMESTICA	1070	0	92	57	0	0	0	0	213	1006	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	986	0	94	83	0	0	0	0	247	916	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ-SIQUIRRES)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	1317	0	102	43	0	1	0	0	237	1226	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	942	0	96	9	0	0	0	0	138	909	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	653	0	52	46	0	0	0	0	47	704	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE GOLFITO (PUERTO JIMENEZ)	JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	128	0	12	0	0	0	0	0	23	117	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	673	0	50	2	0	5	0	0	136	594	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TRES RÍOS)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	743	0	74	2	0	2	0	0	50	771	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	4792	0	442	292	0	0	0	0	718	4808	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	543	0	67	12	0	0	0	0	78	544	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMON)	JUZGADO DE FAMILIA Y VIOLENNCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMÓN) (Materia	JUZGADO DE VIOLENCIA DOMESTICA	758	0	98	0	0	10	0	0	114	752	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	2893	0	262	72	0	0	0	0	361	2866	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA DE CARTAGO	JUZGADO DE VIOLENCIA DOMESTICA	1776	0	133	27	0	0	0	0	200	1736	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	TRIBUNAL DE FAMILIA (Materia Violencia Doméstica)	TRIBUNAL DE FAMILIA (Violencia Doméstica)	46	0	65	0	0	0	0	0	50	61	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA DE HEREDIA	JUZGADO DE VIOLENCIA DOMESTICA	1345	0	194	41	0	0	0	0	228	1352	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	1130	0	119	80	0	1	0	0	179	1151	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA TURNO	97	0	342	82	0	3	0	0	420	104	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	757	0	56	12	0	0	0	0	97	728	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	1114	0	114	6	0	0	0	0	50	1184	0
2015	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	1007	0	73	13	0	1	0	0	117	977	0
2015	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	977	0	82	9	0	0	0	0	179	889	0
2015	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	1184	0	86	8	0	2	0	0	38	1242	0
2015	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	728	0	54	10	0	0	0	0	76	716	0
2015	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA TURNO	104	0	317	110	0	0	0	0	425	106	0
2015	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSE	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	1151	0	104	60	0	2	0	0	189	1128	0
